conversation_id,turn_index,speaker_role,TOXICITY,SEVERE_TOXICITY,IDENTITY_ATTACK,INSULT,PROFANITY,THREAT,INCOHERENT,UNSUBSTANTIAL,SPAM,INFLAMMATORY,LIKELY_TO_REJECT,ATTACK_ON_AUTHOR,ATTACK_ON_COMMENTER,OBSCENE,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL,SEXUALLY_EXPLICIT,FLIRTATION
203,1,assigned_mentor,0.15269235,0.002937317,0.011025362,0.06564732,0.036651865,0.0089712385,0.6084576,0.751994,0.4842719,0.1801407,0.84656245,0.6118494,0.8621485,0.048415273,0.2815077,0.15442286,0.46672553,0.035838537,0.09786457,0.06863398,0.61189264,0.010969753,0.2575001
204,1,assigned_mentor,0.041172907,0.0022125244,0.0064006294,0.017743196,0.025360947,0.013631714,0.45673886,0.5984239,0.9590444,0.075934425,0.87923026,0.21072859,0.45041603,0.053204086,0.71184725,0.28050852,0.48842394,0.12764351,0.53507864,0.27785012,0.79663104,0.018282922,0.32957825
205,1,assigned_mentor,0.2820025,0.008811951,0.02128403,0.1669316,0.07934829,0.023889944,0.61648494,0.7745814,0.5590805,0.20666564,0.7850519,0.686619,0.7708516,0.111622795,0.6976808,0.5419373,0.18880428,0.060951967,0.617567,0.09598828,0.5934472,0.0204061,0.24681349
205,2,assigned_mentor,0.112746716,0.003643036,0.012441003,0.034451995,0.028503597,0.0347677,0.8376198,0.54933125,0.9590444,0.124557495,0.541285,0.15573095,0.2460941,0.27756768,0.6069521,0.5723688,0.19174342,0.22570087,0.74849564,0.5305765,0.84865767,0.01604179,0.43331423
206,1,assigned_mentor,0.022139108,0.00089645386,0.004846719,0.012566907,0.015693882,0.008103873,0.6578956,0.6078111,0.93508697,0.14298129,0.53250724,0.8387927,0.59654313,0.13909104,0.2520815,0.40077007,0.29462868,0.4407797,0.11621246,0.6736295,0.68788946,0.010321004,0.30276302
207,1,assigned_mentor,0.019351736,0.0013160706,0.004920715,0.010134893,0.0166845,0.009799767,0.7305706,0.83132464,0.4405677,0.17525993,0.61937904,0.39692873,0.33434555,0.054161873,0.5762543,0.518457,0.5347279,0.09593137,0.5040907,0.13359126,0.8423395,0.012621114,0.21077973
208,1,assigned_mentor,0.06817148,0.0020694733,0.015154205,0.025026767,0.029050145,0.010395273,0.4747122,0.6245989,0.31335178,0.22239442,0.5854045,0.6064117,0.1941442,0.065309055,0.104239516,0.5100152,0.44827402,0.550736,0.2501548,0.6228431,0.71637076,0.020524055,0.44439465
209,1,assigned_mentor,0.012817383,0.0010871887,0.003144818,0.007949878,0.014464149,0.0084793,0.60851705,0.6484874,0.4156827,0.0772331,0.6130456,0.037024237,0.36963487,0.02004821,0.2112324,0.25620604,0.2154528,0.09593091,0.29427806,0.10771465,0.6272678,0.010910776,0.41361874
209,2,assigned_mentor,0.09525062,0.0028038025,0.005771666,0.026831545,0.027273865,0.012958534,0.6275727,0.8551393,0.4000458,0.28082338,0.7596424,0.18446559,0.66465914,0.12958868,0.6069521,0.23238951,0.10771772,0.0117209675,0.68645275,0.029940847,0.6410061,0.022647234,0.35328937
209,8,assigned_mentor,0.012440401,0.0015735626,0.002210622,0.007816878,0.017572641,0.007365964,0.5976234,0.9440822,0.14117894,0.08607599,0.9238628,0.044631798,0.17237394,0.042982396,0.64861864,0.43804434,0.5915038,0.12764418,0.48850536,0.056517217,0.7078785,0.017811105,0.19898953
210,1,assigned_mentor,0.01608456,0.00096321106,0.004347248,0.010172892,0.016137952,0.008323951,0.19523689,0.6200321,0.62786317,0.0739157,0.88274723,0.8682728,0.26144254,0.023037186,0.63283294,0.38062236,0.40220535,0.24461357,0.49238035,0.5264941,0.8474089,0.010497936,0.26661345
211,1,assigned_mentor,0.12086493,0.0023651123,0.010063417,0.060752302,0.02303812,0.008427517,0.5370544,0.66135025,0.3790702,0.16646287,0.82272553,0.39486682,0.91189426,0.047082312,0.3348248,0.18324591,0.35360754,0.19262955,0.19273907,0.4003341,0.84319985,0.011618502,0.17885415
211,5,assigned_mentor,0.14082454,0.003490448,0.012061302,0.033790905,0.07126612,0.0104988385,0.2692352,0.7709863,0.6627958,0.064734,0.8833915,0.4988136,0.050132863,0.02964021,0.5717977,0.26587954,0.5144596,0.06832278,0.4923819,0.13204911,0.7006543,0.020995872,0.20519233
212,1,assigned_mentor,0.01438814,0.0008535385,0.008879486,0.008690883,0.015113175,0.007793174,0.48228985,0.6323142,0.34759054,0.09569642,0.42851624,0.030772578,0.34167564,0.02665584,0.15358402,0.22300851,0.5989463,0.47188386,0.090372674,0.56787014,0.8022112,0.010379982,0.31827062
213,1,assigned_mentor,0.014073989,0.0010585785,0.003884775,0.008880884,0.016342908,0.008466354,0.52861094,0.76758176,0.8253275,0.05506836,0.74903214,0.13571283,0.2528063,0.050246846,0.4809416,0.33987063,0.4822058,0.09795276,0.6110364,0.14602362,0.732769,0.012444182,0.49524653
214,1,assigned_mentor,0.021549871,0.0009870529,0.005771666,0.012680908,0.01620627,0.008013252,0.76475585,0.68710494,0.6269497,0.1909458,0.5720481,0.15225591,0.3572754,0.06905381,0.32069227,0.074627586,0.57034636,0.3876351,0.16818035,0.6055255,0.7787949,0.010674868,0.25541273
215,1,assigned_mentor,0.0109324735,0.000834465,0.003385304,0.007474876,0.014225035,0.007301235,0.5266283,0.86575735,0.38747713,0.06427253,0.87558377,0.44458902,0.06928394,0.027411826,0.45330453,0.10744269,0.8318529,0.13755284,0.37855726,0.03867673,0.5171046,0.009554301,0.23695832
215,3,assigned_mentor,0.015896067,0.0008773804,0.0049577127,0.010438894,0.015728042,0.008052089,0.46243665,0.59078246,0.7298454,0.12741652,0.68359727,0.74833614,0.3979899,0.23879191,0.41112322,0.3703159,0.13764244,0.16462365,0.2808293,0.51398236,0.8615765,0.008905552,0.30064574
216,1,assigned_mentor,0.09112182,0.001964569,0.009545447,0.03312982,0.024267852,0.009281937,0.45231104,0.19650945,0.76019126,0.029227007,0.17323968,0.3761266,0.25372165,0.038869277,0.83313835,0.66175216,0.1426527,0.38193363,0.6948035,0.7088581,0.85956323,0.014213498,0.31518105
217,1,assigned_mentor,0.036634352,0.0016212463,0.006992595,0.018129934,0.02126184,0.009851551,0.33494017,0.52937084,0.5569843,0.1337512,0.84656245,0.7825656,0.59201556,0.18277982,0.21934204,0.15040241,0.45133978,0.27945778,0.22052856,0.5531438,0.76775455,0.013918612,0.33647344
218,1,assigned_mentor,0.02035702,0.0012397766,0.0073625734,0.010552894,0.016821137,0.00951496,0.6568203,0.79885787,0.8245007,0.13736714,0.6317124,0.33537573,0.10540157,0.07019289,0.31599724,0.23238951,0.24014841,0.1646235,0.079831116,0.43918437,0.7878431,0.014449406,0.34868777
218,3,assigned_mentor,0.027442247,0.0010919571,0.005105704,0.012300906,0.016342908,0.00756015,0.6241952,0.8321065,0.18415196,0.18030003,0.5730126,0.10507845,0.24706694,0.069981314,0.74093145,0.34489587,0.7393724,0.094551705,0.51878804,0.04975334,0.72314745,0.009967142,0.32900327
219,1,assigned_mentor,0.04735767,0.002298355,0.004994711,0.018001022,0.024541125,0.013424582,0.61272156,0.7573076,0.5558207,0.10423965,0.64351916,0.23889334,0.49958006,0.048028536,0.387145,0.17069851,0.24331647,0.033701215,0.20850179,0.12294967,0.7022567,0.024652457,0.3524697
219,3,assigned_mentor,0.045131154,0.0012779236,0.005956655,0.023221988,0.018529098,0.007883795,0.51320994,0.6851412,0.8301674,0.13604008,0.7087715,0.8624773,0.5588021,0.032500092,0.61555785,0.5723696,0.3272204,0.3705134,0.07400888,0.55405825,0.8683737,0.010674868,0.34943566
219,5,assigned_mentor,0.024260364,0.0012111664,0.0050317086,0.011768902,0.017572641,0.00951496,0.56177914,0.6425135,0.7706732,0.109120555,0.48858497,0.19280629,0.20290045,0.05863152,0.8551472,0.43557468,0.61063105,0.21453321,0.6228204,0.41609806,0.8620135,0.01209032,0.20447966
219,7,assigned_mentor,0.030388435,0.0009822845,0.0052906936,0.015644927,0.016547862,0.008414571,0.5702375,0.55774826,0.9590444,0.09147979,0.25163034,0.4571376,0.024834499,0.02957282,0.7563292,0.4929198,0.50928664,0.38950905,0.5888011,0.7431066,0.8745081,0.011618502,0.42144233
220,1,assigned_mentor,0.18744208,0.0044059753,0.01374736,0.06442356,0.04491858,0.012026439,0.2654872,0.6446619,0.49010023,0.09002865,0.87923026,0.07338632,0.3818454,0.03136862,0.5940874,0.50537336,0.8200302,0.06707845,0.6836796,0.10533423,0.5915266,0.017575197,0.19415721
221,2,assigned_mentor,0.014765122,0.0011253357,0.0044767405,0.009336887,0.016479544,0.008582866,0.45392764,0.80889386,0.63085604,0.08924615,0.8104414,0.334983,0.46507224,0.06903765,0.73783016,0.47810662,0.3337874,0.05974574,0.6334096,0.12897071,0.837452,0.012916001,0.5428777
224,1,assigned_mentor,0.035220183,0.0015163422,0.005105704,0.015568925,0.020032106,0.008466354,0.52944756,0.8605708,0.13129498,0.15093419,0.7716386,0.090952896,0.27629724,0.09240237,0.4809416,0.2371112,0.7793628,0.075921685,0.4018345,0.051663015,0.58769584,0.012444182,0.17570044
225,1,assigned_mentor,0.05799546,0.002298355,0.034042787,0.021417208,0.02433617,0.0084793,0.5298586,0.4647646,0.9590444,0.054566007,0.3717918,0.06695888,0.11362366,0.029190792,0.7012169,0.4135004,0.70824444,0.41027176,0.86786294,0.3855226,0.6910708,0.022175416,0.3699971
226,1,assigned_mentor,0.0154562555,0.0012302399,0.0045322375,0.009450888,0.0166845,0.008712323,0.52318615,0.79885787,0.708649,0.08634875,0.70101094,0.38643765,0.2997024,0.074646726,0.5495981,0.26587802,0.356928,0.060952116,0.5553151,0.10415055,0.77821237,0.0136827035,0.455618
227,1,assigned_mentor,0.13561769,0.003414154,0.017867407,0.04207976,0.040409464,0.012078222,0.6771238,0.78573817,0.15757251,0.18750979,0.6548413,0.023791775,0.24325551,0.086797185,0.62850696,0.24661607,0.4084155,0.021368774,0.6136431,0.03689402,0.5207141,0.016749516,0.36252722
229,1,assigned_mentor,0.16851899,0.0039482117,0.012842959,0.06858205,0.033144772,0.014048163,0.6941392,0.39966905,0.7520334,0.11865091,0.7206309,0.9143519,0.59201556,0.07194925,0.6976815,0.63287824,0.27846202,0.3368566,0.5001738,0.66999906,0.8615763,0.01792906,0.3865256
230,1,assigned_mentor,0.023906821,0.0011348724,0.0058456613,0.013212911,0.017914234,0.008738215,0.5300287,0.5502746,0.6577817,0.056997485,0.6653153,0.6392869,0.41051656,0.020822197,0.08968775,0.31009117,0.16288035,0.2892592,0.12246165,0.58287764,0.7178743,0.010910776,0.28127095
231,1,assigned_mentor,0.01822079,0.0010728836,0.00449524,0.0103248935,0.015967157,0.008738215,0.6295373,0.64267546,0.36899728,0.1740087,0.5279933,0.269622,0.68054634,0.10951473,0.16059788,0.1305884,0.41464388,0.11220648,0.12877943,0.3613095,0.6847148,0.011264639,0.29010686
232,1,assigned_mentor,0.019980038,0.0011062622,0.006696612,0.010210892,0.01805087,0.008116818,0.4576029,0.67797995,0.84998095,0.025241345,0.3552474,0.041128967,0.030454837,0.023295712,0.6520952,0.3703159,0.6496964,0.18907832,0.8206202,0.20229156,0.6595649,0.012562137,0.19432954
233,1,assigned_mentor,0.02107848,0.001206398,0.0062526376,0.010552894,0.016103793,0.008427517,0.7027427,0.751994,0.2047587,0.29713786,0.68886316,0.36407116,0.051067397,0.06315035,0.22748208,0.15442286,0.34037456,0.12436983,0.51341206,0.15387715,0.65956485,0.011441571,0.2779261
234,1,assigned_mentor,0.08716487,0.0027656555,0.0076585566,0.02708937,0.038154904,0.009851551,0.5766148,0.789368,0.45518836,0.13349696,0.7206309,0.417582,0.7259753,0.07101654,0.23565188,0.07546592,0.93013024,0.07980747,0.18532889,0.024911914,0.561197,0.01875474,0.27838632
235,1,assigned_mentor,0.027560094,0.0014019012,0.0050317086,0.013250912,0.019212283,0.008556974,0.5699806,0.86343884,0.14816052,0.15713584,0.7832822,0.073808916,0.31980994,0.08942747,0.43958065,0.2707451,0.86982167,0.0877528,0.32169995,0.01924335,0.5500133,0.011441571,0.22349836
235,2,assigned_mentor,0.024613906,0.001168251,0.0048837173,0.011046898,0.016889455,0.008272167,0.6585827,0.8307522,0.46243382,0.14677568,0.77902615,0.29200476,0.74975115,0.05565291,0.118925996,0.1665997,0.8923703,0.04688629,0.13196908,0.012263872,0.32449526,0.0115595255,0.29026508
236,1,assigned_mentor,0.014450971,0.001115799,0.0034223017,0.0081208795,0.014703264,0.007637825,0.67965716,0.9206603,0.19630049,0.13100334,0.859932,0.07898162,0.23260653,0.064445406,0.5268719,0.29028782,0.55501986,0.14759436,0.42309648,0.063505076,0.6272678,0.011677479,0.20365682
237,1,assigned_mentor,0.024378212,0.0011634827,0.008213525,0.012718908,0.017299367,0.0084793,0.5209535,0.7539765,0.19837625,0.15574123,0.6653153,0.12434977,0.72761667,0.031207256,0.18180253,0.31009308,0.5347279,0.23700446,0.04568259,0.32686538,0.6974527,0.0122672515,0.38580102
238,1,assigned_mentor,0.03062413,0.0012779236,0.0052906936,0.013554913,0.017162729,0.010964886,0.54238135,0.688228,0.9272017,0.10199899,0.8225598,0.7577112,0.25364295,0.024753619,0.5628993,0.56579727,0.8403396,0.21823883,0.43171903,0.36389205,0.7447259,0.011618502,0.3193977
238,2,assigned_mentor,0.016587202,0.001206398,0.0060676485,0.009944891,0.016957775,0.008556974,0.858781,0.7642989,0.6867394,0.12743106,0.72620416,0.02150129,0.10004409,0.2243289,0.17470787,0.1665997,0.21247073,0.03053913,0.21249112,0.04786188,0.63030696,0.013033954,0.3315679
239,1,assigned_mentor,0.03309893,0.0014877319,0.005919657,0.015416925,0.02167175,0.00823333,0.21306868,0.68846947,0.097565435,0.15729761,0.97106767,0.87467265,0.7775654,0.16811325,0.36330548,0.13451281,0.86758167,0.052638575,0.52599835,0.029940847,0.58960986,0.013151909,0.22297709
240,1,assigned_mentor,0.027442247,0.0011348724,0.0069185994,0.0151129225,0.01846078,0.008401625,0.6746741,0.52145827,0.9590444,0.08487149,0.5186588,0.61175376,0.08441079,0.050991483,0.72545785,0.45544735,0.5977063,0.5579757,0.28529313,0.7967292,0.8798131,0.011087708,0.34168318
241,1,assigned_mentor,0.024260364,0.0012874603,0.0050687063,0.012642908,0.01764096,0.0086087575,0.28893498,0.39970145,0.12804322,0.0075133983,0.38754383,0.016413448,0.011796628,0.005090044,0.820405,0.41094518,0.5716275,0.45625997,0.74315536,0.62445015,0.87123185,0.012739069,0.27138212
242,1,assigned_mentor,0.035691574,0.0018405914,0.0056236745,0.015264924,0.021056883,0.012130005,0.6748348,0.7027095,0.93607247,0.19827949,0.6847029,0.51814073,0.72761667,0.0805662,0.64514446,0.41841352,0.3602534,0.09593091,0.575901,0.21222894,0.7625465,0.014036566,0.49431682
244,1,assigned_mentor,0.02035702,0.0013637543,0.005105704,0.011122898,0.01846078,0.009437286,0.48159584,0.8302177,0.73290336,0.10541683,0.8214993,0.4893734,0.6942623,0.041846436,0.78002304,0.51212066,0.36358348,0.05498275,0.5851045,0.10297128,0.843806,0.013800657,0.38107178
245,1,assigned_mentor,0.10653123,0.0018692017,0.008842488,0.03412145,0.022218296,0.007870848,0.46959457,0.5781629,0.195055,0.11380823,0.4396578,0.14211342,0.72761667,0.025098626,0.09350655,0.09135507,0.5372555,0.29518172,0.10391455,0.40645617,0.39307475,0.011323617,0.27722234
246,1,assigned_mentor,0.02968135,0.0014877319,0.0064006294,0.013630914,0.019895468,0.009230154,0.61517954,0.751994,0.8630341,0.09265928,0.45243627,0.10791057,0.18418789,0.03794954,0.75337124,0.672069,0.6973874,0.12436983,0.4535681,0.2725482,0.8433178,0.0143904295,0.24979934
248,1,assigned_mentor,0.085582085,0.0028419495,0.008583503,0.020772645,0.027273865,0.011586283,0.6958803,0.8923531,0.32104877,0.11777634,0.87923026,0.055651594,0.14853707,0.079895854,0.43958065,0.31009117,0.4391003,0.09593091,0.49044055,0.06759905,0.57248527,0.017575197,0.23485179
249,1,assigned_mentor,0.028031485,0.0020503998,0.006363631,0.012490907,0.026044132,0.010628296,0.7094998,0.9206603,0.24975774,0.0919995,0.6958707,0.08964746,0.2587857,0.06758663,0.8229475,0.58117276,0.4053087,0.057351746,0.3689461,0.09829815,0.8779368,0.019108603,0.48847508
250,1,assigned_mentor,0.021549871,0.0011873245,0.004994711,0.012490907,0.016172111,0.009385503,0.31170347,0.7525194,0.5898387,0.1469792,0.6641481,0.5148984,0.7572944,0.018277273,0.61986756,0.5833813,0.36691853,0.103614636,0.36417052,0.2725479,0.80574083,0.011264639,0.40355903
251,1,assigned_mentor,0.01646154,0.00093460083,0.0044582416,0.010058892,0.015420608,0.00823333,0.62025255,0.6516906,0.8605749,0.17579174,0.6089765,0.60972124,0.63826543,0.076037794,0.21934204,0.41841352,0.42085946,0.27556145,0.094979316,0.43132955,0.64254224,0.010674868,0.3344348
252,2,assigned_mentor,0.056758508,0.0017166138,0.0060676485,0.025284592,0.020373698,0.008738215,0.61951977,0.61968666,0.93607247,0.05308299,0.82223666,0.7551598,0.1639305,0.030395793,0.49014556,0.35500538,0.47290647,0.36861944,0.58326024,0.6480956,0.7333361,0.012916001,0.19317915
255,2,assigned_mentor,0.02449606,0.0009012222,0.0047727237,0.014732921,0.016001316,0.0076507707,0.4766494,0.68140477,0.76271856,0.15454642,0.48520634,0.7998531,0.34578276,0.020434855,0.56734514,0.6549103,0.46364075,0.3258447,0.22052856,0.5913813,0.86131394,0.009082484,0.3095603
257,1,assigned_mentor,0.16331999,0.0034332275,0.009545447,0.076819435,0.030138692,0.010550622,0.6149181,0.3988404,0.31152743,0.28657117,0.59384894,0.21264161,0.89516276,0.1251799,0.27726778,0.13845639,0.557568,0.3781159,0.11621246,0.54500216,0.72692406,0.01792906,0.31277516
258,1,assigned_mentor,0.044141594,0.0018692017,0.016259583,0.019419061,0.022218296,0.008103873,0.834611,0.7682912,0.48541826,0.29356793,0.81589323,0.28386858,0.17525995,0.86875,0.07731628,0.07630884,0.80691195,0.05974574,0.049610626,0.08032028,0.4502602,0.015569973,0.3053493
259,1,assigned_mentor,0.019854378,0.0012397766,0.0047357255,0.010400894,0.016411226,0.008246276,0.52576715,0.8019146,0.36122078,0.090109326,0.667873,0.034669936,0.20408963,0.03804243,0.33955175,0.08499429,0.88038975,0.09593091,0.35939887,0.040477633,0.58960986,0.012739069,0.22213279
262,1,assigned_mentor,0.017592486,0.0013923645,0.0052906936,0.008937885,0.017026093,0.010239923,0.6260618,0.7631308,0.68903077,0.12390801,0.6653153,0.06452901,0.04728613,0.08997362,0.5268719,0.1960027,0.5499311,0.057351746,0.575901,0.09598814,0.69425863,0.01480327,0.30494934
262,3,assigned_mentor,0.035691574,0.0015163422,0.00569767,0.01648093,0.020168742,0.009126588,0.696099,0.81573933,0.43082765,0.18329601,0.5915783,0.08979651,0.32601836,0.040809974,0.2520815,0.10406192,0.27524418,0.08641244,0.31707874,0.11038311,0.61543024,0.014626338,0.34166166
263,1,assigned_mentor,0.022846194,0.0017738342,0.0058086636,0.0114649,0.020510335,0.010291707,0.5944333,0.8095423,0.8253275,0.08645583,0.8136992,0.42131513,0.56913453,0.057996698,0.64861757,0.20460525,0.3702583,0.05380754,0.4535681,0.11663312,0.80956876,0.021703599,0.40170068
266,1,assigned_mentor,0.032627538,0.0010204315,0.0044767405,0.018129934,0.018324144,0.0073789097,0.70099545,0.5453772,0.93607247,0.10210706,0.6867232,0.8336077,0.06888465,0.077721186,0.60695565,0.355006,0.34367463,0.5260782,0.22885571,0.759773,0.75332457,0.009495324,0.43533435
267,1,assigned_mentor,0.030977672,0.0014591217,0.0073625734,0.018452216,0.022149978,0.008919456,0.8190559,0.41568777,0.9590444,0.068767585,0.64593196,0.63029647,0.2681797,0.100727126,0.8759113,0.64639944,0.1426516,0.6646001,0.7047769,0.89112014,0.8958361,0.014272475,0.3531491
268,1,assigned_mentor,0.044141594,0.0015258789,0.008176526,0.019741343,0.020851927,0.007922632,0.7007734,0.8579436,0.2750651,0.18435839,0.653939,0.09864867,0.18722157,0.098470174,0.35853884,0.20909315,0.57419175,0.07083021,0.22885463,0.08141004,0.7613911,0.013269863,0.2702526
269,2,assigned_mentor,0.06065326,0.0015354156,0.008361516,0.024640027,0.018734055,0.009204263,0.15359524,0.470008,0.1790608,0.10758354,0.9333354,0.74654835,0.12680832,0.033697575,0.76877266,0.7668599,0.8162864,0.2294551,0.6836799,0.3699286,0.8036809,0.010674868,0.29056826
270,1,assigned_mentor,0.017215505,0.00084877014,0.0041992567,0.00983089,0.014190876,0.0071847234,0.5838629,0.8708654,0.28676283,0.11304153,0.766772,0.6042959,0.41579452,0.02563646,0.4624895,0.10564658,0.8381366,0.08375148,0.2808293,0.03689402,0.5934472,0.0077849864,0.20248234
271,1,assigned_mentor,0.017718147,0.0009870529,0.010063417,0.010096892,0.016172111,0.008298059,0.40636256,0.38556507,0.26154855,0.026556196,0.4563923,0.03285819,0.33857822,0.008266379,0.33955175,0.23238951,0.57544124,0.4976485,0.078984834,0.56827605,0.7171224,0.011205662,0.3270065
271,2,assigned_mentor,0.123468354,0.004711151,0.006474625,0.03566399,0.05168226,0.035113025,0.65627855,0.79885787,0.09093054,0.11020292,0.8465961,0.115256704,0.59201556,0.16723326,0.70475626,0.4257423,0.34367543,0.06584055,0.6360734,0.071766295,0.7637025,0.028309042,0.38114086
272,1,assigned_mentor,0.017843807,0.0011348724,0.0059936526,0.0103248935,0.017367685,0.008686432,0.44052055,0.72937065,0.737286,0.064964175,0.5417613,0.19674714,0.16804202,0.0390018,0.5038678,0.31009117,0.14768112,0.15436211,0.6215042,0.369066,0.85605496,0.014154521,0.25205028
275,1,assigned_mentor,0.05750068,0.0016880035,0.006770608,0.028612386,0.020100424,0.008000307,0.49150673,0.6080258,0.8140295,0.15566231,0.7012477,0.14182581,0.8391753,0.15754008,0.43958065,0.4135004,0.34698126,0.31313178,0.3689461,0.39771467,0.7907691,0.011618502,0.36915627
276,1,assigned_mentor,0.03639866,0.0013828278,0.006992595,0.019161236,0.018802373,0.0084793,0.36895928,0.52742195,0.93607247,0.06789164,0.44083315,0.24512282,0.30711633,0.011724159,0.363303,0.23711215,0.5144596,0.54351854,0.65354264,0.7321779,0.83870304,0.010615891,0.34869763
